TO_DATE(_CREATED),_ID,EVENT_ID,DESTINATION_REPOSITORY,USER,DEPLOY,ERROR,ERROR_CODE
2023-10-17,8891119715927863,CreateFromTemplateError,https://github.com/joris-guldentops/rescius,6c09097e-4436-4c8e-b0a7-cc175a781415,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-17,8891027365173206,CreateFromTemplateError,https://github.com/joris-guldentops/rescius,6c09097e-4436-4c8e-b0a7-cc175a781415,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-17,9517096687480204,CreateFromTemplateError,https://github.com/khoukh/hello,9ea9b4c2-d1c5-48a4-af0c-b254134a8ca9,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-17,8890725526496510,CreateFromTemplateError,https://github.com/khoukh/hello,9ea9b4c2-d1c5-48a4-af0c-b254134a8ca9,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-17,8891149447523751,CreateFromTemplateError,https://github.com/ahmedaboghaly2010/CrmApp,35605b74-7754-4394-8dc3-b3c81991f01a,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-17,8890992986082871,CreateFromTemplateError,https://github.com/khoukh/hello,9ea9b4c2-d1c5-48a4-af0c-b254134a8ca9,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-17,9517591233847857,EditInGithubCodespacesError,https://github.com/arkadiy-telegin/stashaway-demo,2c01ba22-aa23-41ff-9f61-960753569459,FALSE,Internal server error: Failed to create dev container. Please retry and contact support if it happens again,
2023-10-17,9517566261825012,CreateFromTemplateError,https://github.com/ahmedaboghaly2010/finallcrm-py,35605b74-7754-4394-8dc3-b3c81991f01a,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-17,8891716768141212,CreateFromTemplateError,https://github.com/karanja-john/SOKO-Smart,1ac940e3-9b74-4ade-9cfe-6199cba9b10e,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-17,9517273116502681,CreateFromTemplateError,https://github.com/khoukh/streamlit-hello,9ea9b4c2-d1c5-48a4-af0c-b254134a8ca9,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-17,8890933250005707,CreateFromTemplateError,https://github.com/khoukh/hello,9ea9b4c2-d1c5-48a4-af0c-b254134a8ca9,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-17,9516974025778599,CreateFromTemplateError,https://github.com/oceanoil/Bike-sharing,dd5e7701-96a3-47cc-b6a3-856967975765,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-17,9516308393865262,CreateFromTemplateError,https://github.com/oceanoil/Bike-sharing,dd5e7701-96a3-47cc-b6a3-856967975765,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-17,9516641628039737,CreateFromTemplateError,https://github.com/oceanoil/Bike-sharing,dd5e7701-96a3-47cc-b6a3-856967975765,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-17,8890119282509877,EditInGithubCodespacesError,https://github.com/ahmurill0217/predicting-cancerous-tumor-cells-in-breast-tissue,47d65882-15af-47f4-9963-f77154a6bc15,FALSE,Internal server error: Failed to create dev container. Please retry and contact support if it happens again,
2023-10-17,8890997856699797,CreateFromTemplateError,https://github.com/oceanoil/Berbagi-sepeda,dd5e7701-96a3-47cc-b6a3-856967975765,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-17,9516222767490669,CreateFromTemplateError,https://github.com/oceanoil/Bike-sharing,dd5e7701-96a3-47cc-b6a3-856967975765,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-17,9435635489241977,CreateFromTemplateError,https://github.com/oceanoil/Berbagi-sepeda,dd5e7701-96a3-47cc-b6a3-856967975765,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
